synthetic,dataset,id_left,id_right,configuration,similarity,label,pair_type,blacklisted_or_missing_or_invalid
gpt-oss-e2e,ActivityNet Captions,v_p9iE8iemCMs,v_wyARf3xHOgs,NGM_GloVe300,0.06537777880198761,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_UciHec7xncc,v_dnJJWt0SBTc,NGM_GloVe300,0.1043007652144112,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_VWmSZPIoBlw,v_Tko7eefi1BI,NGM_GloVe300,0.1380494795041551,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_STaS53CNlZI,v_UciHec7xncc,NGM_GloVe300,0.0100509808973948,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_UXX8k68S3_g,v_mcDVNexy6Ps,NGM_GloVe300,0.08501375135037474,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_UgSLUt8X1Lc,v_RgzbNJPchqc,NGM_GloVe300,0.033648039524612,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_epqnpUCVLK8,v_pc_QYeZG9GA,NGM_GloVe300,0.00203238255659967,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_Bs3OMhhUlY4,v_r9X01daYa5o,NGM_GloVe300,0.10763278968233422,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_LNKdVrX_0Fg,v_SpwOzrXw9JU,NGM_GloVe300,0.059025936204546936,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_8ltNqT5N-xs,v_D18b2IZpxk0,NGM_GloVe300,0.04956359503015464,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_cp52LdlmlUk,v_epqnpUCVLK8,NGM_GloVe300,0.01338356352822966,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_VsFHNZHhNwI,v_fgoXpih2Kws,NGM_GloVe300,0.010707041674642521,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_iYxj8a1TPYk,v_NLTd7qCLT7o,NGM_GloVe300,0.07771911266732498,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_Aj0Pd6snB-k,v_fOuFF7dGPtI,NGM_GloVe300,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_lETAKUG4pQw,v_HppLOtjJY_Q,NGM_GloVe300,0.07036705179752294,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_UciHec7xncc,v_iYxj8a1TPYk,NGM_GloVe300,0.1622568211711343,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_ZKo3_ifK2tQ,v_FsXl6whrCWk,NGM_GloVe300,0.13978453734279217,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_epqnpUCVLK8,v_UBDcmeET6ys,NGM_GloVe300,0.14806940012705974,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v___dXUJsj3yo,v_D-y_N4u0uRQ,NGM_GloVe300,0.1062086015727426,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_nsdB1r31-70,v_HRjSOacCdWI,NGM_GloVe300,0.19841112825505036,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_eCzDH6PdtlE,v_pc_QYeZG9GA,NGM_GloVe300,0.016282999359105627,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_PHIZza_xVog,v_37pwbUp8t1I,NGM_GloVe300,0.08253671425266064,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_GTxmHim5JnY,v_Bs3OMhhUlY4,NGM_GloVe300,0.04535765425950899,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_j_YetAlzwbk,v_UXX8k68S3_g,NGM_GloVe300,0.09357898418865546,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_lZKrd84QElk,v_Bs3OMhhUlY4,NGM_GloVe300,0.08114775679186248,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_Lh3dhueuKmQ,v_zihMznAYlV0,NGM_GloVe300,0.04793042503934874,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_8ATFQNEWHL0,v_eCzDH6PdtlE,NGM_GloVe300,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_Tko7eefi1BI,v_dLLvpM-gB8Q,NGM_GloVe300,0.12362268350571916,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_mpC_UTM1tWQ,v_GFE2wAi9fjo,NGM_GloVe300,0.04137956280819025,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_fN2DiOswmOA,v_D-y_N4u0uRQ,NGM_GloVe300,0.03869444774476941,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_7RESODKApso,v_VsFHNZHhNwI,NGM_GloVe300,0.1372214427895299,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_ogQozSI5V8U,v_fhtNAMK0Vqk,NGM_GloVe300,0.1456675972071794,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_D-y_N4u0uRQ,v_UciHec7xncc,NGM_GloVe300,0.03558515829843256,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_dAjhBWalWRM,v_kxwTPAhlhpw,NGM_GloVe300,0.13114062316523747,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_nwznKOuZM7w,v_Ocd1VWIIeVs,NGM_GloVe300,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_iYxj8a1TPYk,v_7RESODKApso,NGM_GloVe300,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_Q_Rufuciohg,v_nHE7u40plD0,NGM_GloVe300,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_Tko7eefi1BI,v_j_YetAlzwbk,NGM_GloVe300,0.19077107344744734,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_FLL06mU-ua8,v_X2LI_I_qw-A,NGM_GloVe300,0.0604223990986143,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_bmoS216hsoc,v_y3r4IrZkgBo,NGM_GloVe300,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_PG3f3Wkkptk,v_SpwOzrXw9JU,NGM_GloVe300,0.057042646276004375,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_soHEsBIljbI,v_Xj--zKhm6k4,NGM_GloVe300,0.0674532712491737,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_8ATFQNEWHL0,v_Hg1tl2hFWGc,NGM_GloVe300,0.08101835465248294,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_Q_Rufuciohg,v_Ocd1VWIIeVs,NGM_GloVe300,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_69IsHpmRyfk,v_p8_hwwgyoZE,NGM_GloVe300,0.10114528181292883,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_CqAJxW84FkU,v_STaS53CNlZI,NGM_GloVe300,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_zW_8T8w7304,v_shGGt9TRlkk,NGM_GloVe300,0.00044978702650698795,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_nwznKOuZM7w,v_FsXl6whrCWk,NGM_GloVe300,0.12174696230802019,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_V_Nj_BhesEY,v_pizl41xmw7k,NGM_GloVe300,0.04950544232834386,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_xoXTlNWkC7w,v_YSO5CGeeTmE,NGM_GloVe300,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_8ATFQNEWHL0,v_STaS53CNlZI,NGM_GloVe300,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_LNKdVrX_0Fg,v_RJus6sogyiM,NGM_GloVe300,0.09321320288353568,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_pc_QYeZG9GA,v_mcDVNexy6Ps,NGM_GloVe300,0.06545165050112929,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_69IsHpmRyfk,v_LIaNG_UliKk,NGM_GloVe300,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_soHEsBIljbI,v_CqscMsSNiNY,NGM_GloVe300,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_xKPF_SpZ1gQ,v_fOuFF7dGPtI,NGM_GloVe300,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_VsFHNZHhNwI,v_NLTd7qCLT7o,NGM_GloVe300,0.04120018674889352,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_Hg1tl2hFWGc,v_zihMznAYlV0,NGM_GloVe300,0.04105984977403999,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_lZKrd84QElk,v_V_Nj_BhesEY,NGM_GloVe300,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v___dXUJsj3yo,v_UgSLUt8X1Lc,NGM_GloVe300,0.06405388708838904,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_NLTd7qCLT7o,v_QOlSCBRmfWY,NGM_GloVe300,0.11169625894585664,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_pOyP_kDaskY,v_m16Cn9VA3Lk,NGM_GloVe300,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_kxwTPAhlhpw,v_apPeChgjzs4,NGM_GloVe300,0.14592752646093174,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_m22TDwfa8go,v_zihMznAYlV0,NGM_GloVe300,0.10475883518590692,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_2dA1fAU3o6o,v_UciHec7xncc,NGM_GloVe300,0.050242850779977026,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_XD3yFrJHiv8,v_VsFHNZHhNwI,NGM_GloVe300,0.055677185654791905,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_m16Cn9VA3Lk,v_eUCKEnKxG8w,NGM_GloVe300,0.05723706139600182,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_ZKo3_ifK2tQ,v_VdeYnCIbRJ4,NGM_GloVe300,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_mpC_UTM1tWQ,v_LNKdVrX_0Fg,NGM_GloVe300,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_nwznKOuZM7w,v_p0O-EsMFcL4,NGM_GloVe300,0.038732601247748605,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_nwznKOuZM7w,v_HRjSOacCdWI,NGM_GloVe300,0.15285032931142276,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_WnLYDJ8Jwv8,v_QOlSCBRmfWY,NGM_GloVe300,0.07097058140684512,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_D18b2IZpxk0,v_SpwOzrXw9JU,NGM_GloVe300,0.04263927112082146,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_fN2DiOswmOA,v_wrf4MfW4MGg,NGM_GloVe300,0.01245960715266502,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_o-S8I8lhQpo,v__yWADgOFxP0,NGM_GloVe300,0.09634507364738705,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_Xj--zKhm6k4,v_RJus6sogyiM,NGM_GloVe300,0.09242594313278193,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_hhN1647pP88,v_iqe_HmjojQ8,NGM_GloVe300,0.10278606030918666,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_dnJJWt0SBTc,v_soHEsBIljbI,NGM_GloVe300,0.11814915698154246,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_j_YetAlzwbk,v_CbfgZlo0Ut4,NGM_GloVe300,0.09800654586298908,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_WnLYDJ8Jwv8,v_c3vEqTcKPsU,NGM_GloVe300,0.016822814209136776,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_Q9Fw56ZvXq4,v_gXVjjjvjVf4,NGM_GloVe300,0.07976289385268132,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_0zXTrkgUj0U,v_6uNhwOSZXco,NGM_GloVe300,0.08012571543626855,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_dAjhBWalWRM,v_apPeChgjzs4,NGM_GloVe300,0.2137006137877898,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_QOlSCBRmfWY,v_pizl41xmw7k,NGM_GloVe300,0.011638655371395336,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_VdeYnCIbRJ4,v_oP77DgsbhKQ,NGM_GloVe300,0.045634630264061955,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_NnLjEbG31ZE,v_W19-fYOO9sg,NGM_GloVe300,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v__HQTWGmXXsc,v_lETAKUG4pQw,NGM_GloVe300,0.053862354677234006,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_mcDVNexy6Ps,v_Aj0Pd6snB-k,NGM_GloVe300,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_Q_Rufuciohg,v_pOyP_kDaskY,NGM_GloVe300,0.10558335300503784,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_W01QffZYsxQ,v_Hg1tl2hFWGc,NGM_GloVe300,0.03263977535970991,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_Bs3OMhhUlY4,v_apPeChgjzs4,NGM_GloVe300,0.13643521259056776,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_UciHec7xncc,v_RJus6sogyiM,NGM_GloVe300,0.09294858328776194,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_epqnpUCVLK8,v_Ocd1VWIIeVs,NGM_GloVe300,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_D5hsFA2ZrIQ,v_---9CpRcKoU,NGM_GloVe300,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v__s20ZN8WZbo,v_nsdB1r31-70,NGM_GloVe300,0.052183157821938435,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_cp52LdlmlUk,v_kxwTPAhlhpw,NGM_GloVe300,0.16022078369430334,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_eUCKEnKxG8w,v_W01QffZYsxQ,NGM_GloVe300,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_GTxmHim5JnY,v_HppLOtjJY_Q,NGM_GloVe300,0.08565494614840814,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_IRz9PYgpb8U,v_mcDVNexy6Ps,NGM_GloVe300,0.11475604553809077,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v__HQTWGmXXsc,v_YSO5CGeeTmE,NGM_GloVe300,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_ogQozSI5V8U,v_Xj--zKhm6k4,NGM_GloVe300,0.10698982474675314,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_UgSLUt8X1Lc,v_AGgJVF3nT6I,Spectral_GloVe300_NoEdges,0.1734565736703189,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_HppLOtjJY_Q,v_2CfCDcCuOO4,Spectral_GloVe300_NoEdges,0.512115059838884,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_LNKdVrX_0Fg,v_GTxmHim5JnY,Spectral_GloVe300_NoEdges,0.3793258738919578,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_VdeYnCIbRJ4,v_QHJTOHgjDMw,Spectral_GloVe300_NoEdges,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_eC4l8AuAmKw,v_UgSLUt8X1Lc,Spectral_GloVe300_NoEdges,0.26072229381070816,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v___dXUJsj3yo,v_soHEsBIljbI,Spectral_GloVe300_NoEdges,0.6016656993826818,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_FsXl6whrCWk,v__s20ZN8WZbo,Spectral_GloVe300_NoEdges,0.3711779867198483,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_fOuFF7dGPtI,v_lZKrd84QElk,Spectral_GloVe300_NoEdges,0.2208157777786255,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v__LKFGLH8XxI,v_bmoS216hsoc,Spectral_GloVe300_NoEdges,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_UciHec7xncc,v_dAjhBWalWRM,Spectral_GloVe300_NoEdges,0.6275967207435702,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_lZKrd84QElk,v_fhtNAMK0Vqk,Spectral_GloVe300_NoEdges,0.4923036699114051,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_m22TDwfa8go,v_iqe_HmjojQ8,Spectral_GloVe300_NoEdges,0.5836485276431733,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_fN2DiOswmOA,v_lZKrd84QElk,Spectral_GloVe300_NoEdges,0.9999999403953606,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v___dXUJsj3yo,v_W19-fYOO9sg,Spectral_GloVe300_NoEdges,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_edbczrXeEOk,v_XSu5dteR2Ko,Spectral_GloVe300_NoEdges,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_lZKrd84QElk,v_mpC_UTM1tWQ,Spectral_GloVe300_NoEdges,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_eUCKEnKxG8w,v_W19-fYOO9sg,Spectral_GloVe300_NoEdges,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_z5bc9KKiAGI,v_UgSLUt8X1Lc,Spectral_GloVe300_NoEdges,0.35801371932029724,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_tznMNEWglxY,v_oxp7V1AKJWk,Spectral_GloVe300_NoEdges,0.414286380154707,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_QHJTOHgjDMw,v_XSu5dteR2Ko,Spectral_GloVe300_NoEdges,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_7RESODKApso,v_uHPrH22rPgU,Spectral_GloVe300_NoEdges,0.37978954556112937,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_VsFHNZHhNwI,v_hhN1647pP88,Spectral_GloVe300_NoEdges,0.2313765585422516,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_6uNhwOSZXco,v_Aj0Pd6snB-k,Spectral_GloVe300_NoEdges,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_fhtNAMK0Vqk,v_AGgJVF3nT6I,Spectral_GloVe300_NoEdges,0.3144156558018141,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_j_YetAlzwbk,v_UgSLUt8X1Lc,Spectral_GloVe300_NoEdges,0.459888460642788,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_kxwTPAhlhpw,v_mpC_UTM1tWQ,Spectral_GloVe300_NoEdges,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_m16Cn9VA3Lk,v_5qBzjfW-sMs,Spectral_GloVe300_NoEdges,0.5344937402613472,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_nHE7u40plD0,v_VWmSZPIoBlw,Spectral_GloVe300_NoEdges,1.0,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_TdAfqkmTrf0,v_UXX8k68S3_g,Spectral_GloVe300_NoEdges,0.39999268055005854,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_I637SOXSbHY,v_pc_QYeZG9GA,Spectral_GloVe300_NoEdges,0.2749438256092279,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_CqAJxW84FkU,v_Q_Rufuciohg,Spectral_GloVe300_NoEdges,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_37Q3so6ERxs,v_RJus6sogyiM,Spectral_GloVe300_NoEdges,0.7166025380369976,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_VWmSZPIoBlw,v_QOlSCBRmfWY,Spectral_GloVe300_NoEdges,0.6590190733063785,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_ogQozSI5V8U,v_eCzDH6PdtlE,Spectral_GloVe300_NoEdges,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_UgSLUt8X1Lc,v_lETAKUG4pQw,Spectral_GloVe300_NoEdges,0.4197199440336294,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_6uNhwOSZXco,v__LKFGLH8XxI,Spectral_GloVe300_NoEdges,0.4301780205858941,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_ogQozSI5V8U,v_apPeChgjzs4,Spectral_GloVe300_NoEdges,0.5292830467224159,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_dLLvpM-gB8Q,v_VsFHNZHhNwI,Spectral_GloVe300_NoEdges,0.7228190898895264,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_HRjSOacCdWI,v_PG3f3Wkkptk,Spectral_GloVe300_NoEdges,0.4578041161415516,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v__HQTWGmXXsc,v_zihMznAYlV0,Spectral_GloVe300_NoEdges,0.4900795531178053,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_pizl41xmw7k,v_fgoXpih2Kws,Spectral_GloVe300_NoEdges,0.22547637072346424,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_GFE2wAi9fjo,v_MleQSQt6Utw,Spectral_GloVe300_NoEdges,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_2SnFlGUHKnc,v_X2LI_I_qw-A,Spectral_GloVe300_NoEdges,0.22649368923977742,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_xoXTlNWkC7w,v_37pwbUp8t1I,Spectral_GloVe300_NoEdges,0.5530426438996024,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_X2LI_I_qw-A,v_fhtNAMK0Vqk,Spectral_GloVe300_NoEdges,0.46548021251199095,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_p9iE8iemCMs,v_wyARf3xHOgs,Spectral_GloVe300_NoEdges,0.448224219785678,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_UciHec7xncc,v_dnJJWt0SBTc,Spectral_GloVe300_NoEdges,0.5191159821610472,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_VWmSZPIoBlw,v_Tko7eefi1BI,Spectral_GloVe300_NoEdges,0.5780914425849956,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_STaS53CNlZI,v_UciHec7xncc,Spectral_GloVe300_NoEdges,0.6318494896978455,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_UXX8k68S3_g,v_mcDVNexy6Ps,Spectral_GloVe300_NoEdges,0.4114436016746042,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_UgSLUt8X1Lc,v_RgzbNJPchqc,Spectral_GloVe300_NoEdges,0.10600968676690022,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_epqnpUCVLK8,v_pc_QYeZG9GA,Spectral_GloVe300_NoEdges,0.20746538550074273,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_Bs3OMhhUlY4,v_r9X01daYa5o,Spectral_GloVe300_NoEdges,0.5645815653107684,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_LNKdVrX_0Fg,v_SpwOzrXw9JU,Spectral_GloVe300_NoEdges,0.5596935153007507,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_8ltNqT5N-xs,v_D18b2IZpxk0,Spectral_GloVe300_NoEdges,0.40007943510535815,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_cp52LdlmlUk,v_epqnpUCVLK8,Spectral_GloVe300_NoEdges,0.4819887301935279,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_VsFHNZHhNwI,v_fgoXpih2Kws,Spectral_GloVe300_NoEdges,0.11514766573025809,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_iYxj8a1TPYk,v_NLTd7qCLT7o,Spectral_GloVe300_NoEdges,0.35491471232000443,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_Aj0Pd6snB-k,v_fOuFF7dGPtI,Spectral_GloVe300_NoEdges,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_lETAKUG4pQw,v_HppLOtjJY_Q,Spectral_GloVe300_NoEdges,0.7539882357134539,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_UciHec7xncc,v_iYxj8a1TPYk,Spectral_GloVe300_NoEdges,0.9999998807907247,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_ZKo3_ifK2tQ,v_FsXl6whrCWk,Spectral_GloVe300_NoEdges,0.3326366743282468,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_epqnpUCVLK8,v_UBDcmeET6ys,Spectral_GloVe300_NoEdges,0.44967413248574023,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v___dXUJsj3yo,v_D-y_N4u0uRQ,Spectral_GloVe300_NoEdges,0.47090736204938005,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_nsdB1r31-70,v_HRjSOacCdWI,Spectral_GloVe300_NoEdges,0.6159453620943223,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_eCzDH6PdtlE,v_pc_QYeZG9GA,Spectral_GloVe300_NoEdges,0.41823343417245934,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_PHIZza_xVog,v_37pwbUp8t1I,Spectral_GloVe300_NoEdges,0.4532184032667643,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_GTxmHim5JnY,v_Bs3OMhhUlY4,Spectral_GloVe300_NoEdges,0.37132667048851603,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_j_YetAlzwbk,v_UXX8k68S3_g,Spectral_GloVe300_NoEdges,0.5181036569948605,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_lZKrd84QElk,v_Bs3OMhhUlY4,Spectral_GloVe300_NoEdges,0.5366091408366487,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_Lh3dhueuKmQ,v_zihMznAYlV0,Spectral_GloVe300_NoEdges,0.528524216589425,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_8ATFQNEWHL0,v_eCzDH6PdtlE,Spectral_GloVe300_NoEdges,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_Tko7eefi1BI,v_dLLvpM-gB8Q,Spectral_GloVe300_NoEdges,0.8184278499143048,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_mpC_UTM1tWQ,v_GFE2wAi9fjo,Spectral_GloVe300_NoEdges,0.28573912382125854,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_fN2DiOswmOA,v_D-y_N4u0uRQ,Spectral_GloVe300_NoEdges,0.4611237095446933,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_7RESODKApso,v_VsFHNZHhNwI,Spectral_GloVe300_NoEdges,0.9999998211860781,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_ogQozSI5V8U,v_fhtNAMK0Vqk,Spectral_GloVe300_NoEdges,0.5734441788859154,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_D-y_N4u0uRQ,v_UciHec7xncc,Spectral_GloVe300_NoEdges,0.6318494896978455,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_dAjhBWalWRM,v_kxwTPAhlhpw,Spectral_GloVe300_NoEdges,0.6590190733063785,0,negative,0
gpt-oss-e2e,ActivityNet Captions,v_nwznKOuZM7w,v_Ocd1VWIIeVs,Spectral_GloVe300_NoEdges,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_iYxj8a1TPYk,v_7RESODKApso,Spectral_GloVe300_NoEdges,0.0,0,negative,1
gpt-oss-e2e,ActivityNet Captions,v_Q_Rufuciohg,v_nHE7u40plD0,Spectral_GloVe300_NoEdges,0.0,0,negative,1
