synthetic,dataset,id,configuration,similarity,label,pair_type,blacklisted_or_missing_or_invalid
gpt-oss-e2e,ActivityNet Captions,v_6lYTHj9vImo,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_E3QtX6r9QX0,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_iYxj8a1TPYk,Spectral_GloVe300,0.37065964796049944,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_cp52LdlmlUk,Spectral_GloVe300,0.16115949364496002,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_bpg2PC2neQM,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_RgzbNJPchqc,Spectral_GloVe300,0.2570834168283452,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v__zHSfEhEqkU,Spectral_GloVe300,0.3835766825539931,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_dAjhBWalWRM,Spectral_GloVe300,0.5521709793286479,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_zihMznAYlV0,Spectral_GloVe300,0.8709538742262586,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_XD3yFrJHiv8,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_---9CpRcKoU,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_epqnpUCVLK8,Spectral_GloVe300,0.03320633080313357,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_GFE2wAi9fjo,Spectral_GloVe300,0.048918483361786703,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_W19-fYOO9sg,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_m22TDwfa8go,Spectral_GloVe300,0.08605355917038966,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_V_Nj_BhesEY,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_p9iE8iemCMs,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_fN2DiOswmOA,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_37pwbUp8t1I,Spectral_GloVe300,0.5061872863509997,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_STaS53CNlZI,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_JSDZWq777Mc,Spectral_GloVe300,0.4710889733912536,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_m16Cn9VA3Lk,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_lETAKUG4pQw,Spectral_GloVe300,0.32812903230358886,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_fOuFF7dGPtI,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_CqscMsSNiNY,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_bmoS216hsoc,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_tznMNEWglxY,Spectral_GloVe300,0.1470003583849406,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_mcDVNexy6Ps,Spectral_GloVe300,0.5402967866901498,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_7RESODKApso,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_6uNhwOSZXco,Spectral_GloVe300,0.2456589445166953,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_kxwTPAhlhpw,Spectral_GloVe300,0.3179028374448603,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_Q9Fw56ZvXq4,Spectral_GloVe300,0.15659694189295095,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_UBDcmeET6ys,Spectral_GloVe300,0.24999999627471076,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_UXX8k68S3_g,Spectral_GloVe300,0.41258024098768015,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_xKPF_SpZ1gQ,Spectral_GloVe300,0.3805675379595808,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_pOyP_kDaskY,Spectral_GloVe300,0.43101449419769317,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_iqe_HmjojQ8,Spectral_GloVe300,0.4972937198587122,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_p0O-EsMFcL4,Spectral_GloVe300,0.9148782536360476,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_wrf4MfW4MGg,Spectral_GloVe300,0.34454088577589026,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_2CfCDcCuOO4,Spectral_GloVe300,0.03356005579788186,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_5qBzjfW-sMs,Spectral_GloVe300,0.043540742274559334,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_GTxmHim5JnY,Spectral_GloVe300,0.2903329040449915,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_fhtNAMK0Vqk,Spectral_GloVe300,0.881063501099571,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_hhN1647pP88,Spectral_GloVe300,0.5476692261421394,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_y3r4IrZkgBo,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_eUCKEnKxG8w,Spectral_GloVe300,0.6660374257063094,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_c1eUdyyT4zg,Spectral_GloVe300,0.15089091845678496,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_BbFCkDdq3S0,Spectral_GloVe300,0.36299953877216734,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_oxp7V1AKJWk,Spectral_GloVe300,0.6512750980923762,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_VWmSZPIoBlw,Spectral_GloVe300,0.8536104849088194,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_NnLjEbG31ZE,Spectral_GloVe300,0.4106094371593775,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_Wgm-mYzdnxc,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_edbczrXeEOk,Spectral_GloVe300,0.2869572625662756,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_o-S8I8lhQpo,Spectral_GloVe300,0.07279551768861393,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_HppLOtjJY_Q,Spectral_GloVe300,0.3856337445948479,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_n2fFj1mBjhQ,Spectral_GloVe300,0.2918025844715776,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_37Q3so6ERxs,Spectral_GloVe300,0.5560162784160316,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_Y76wuHBZgdU,Spectral_GloVe300,0.26511452906537974,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_VdeYnCIbRJ4,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_c3vEqTcKPsU,Spectral_GloVe300,0.10648188764970111,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_QHJTOHgjDMw,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_FLL06mU-ua8,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_j_YetAlzwbk,Spectral_GloVe300,0.7259186179613613,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_wyARf3xHOgs,Spectral_GloVe300,0.633418295863605,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_eC4l8AuAmKw,Spectral_GloVe300,0.777602020889657,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_ZKo3_ifK2tQ,Spectral_GloVe300,0.05692222751273783,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_X2LI_I_qw-A,Spectral_GloVe300,0.22866010913303397,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_UCBAyJpXuCw,Spectral_GloVe300,0.7713314250209347,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_8ltNqT5N-xs,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_Xj--zKhm6k4,Spectral_GloVe300,0.6992279116042384,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v__HQTWGmXXsc,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_2SnFlGUHKnc,Spectral_GloVe300,0.4225901050194187,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v___dXUJsj3yo,Spectral_GloVe300,0.012450219581424563,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_1WR4jgFCqRw,Spectral_GloVe300,0.568178592662834,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_apPeChgjzs4,Spectral_GloVe300,0.40921391276162766,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_W01QffZYsxQ,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_XSu5dteR2Ko,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_NLTd7qCLT7o,Spectral_GloVe300,0.5587307577027244,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_D5hsFA2ZrIQ,Spectral_GloVe300,0.4304708243158204,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_RJus6sogyiM,Spectral_GloVe300,0.33435719679362125,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_IRz9PYgpb8U,Spectral_GloVe300,0.8179909422480289,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_LIaNG_UliKk,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_0zXTrkgUj0U,Spectral_GloVe300,0.8093675548075001,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_MleQSQt6Utw,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_dnJJWt0SBTc,Spectral_GloVe300,0.03426909348256937,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_CqAJxW84FkU,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_dLLvpM-gB8Q,Spectral_GloVe300,0.09917477122688832,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_r9X01daYa5o,Spectral_GloVe300,0.3164695193681761,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_Tko7eefi1BI,Spectral_GloVe300,0.7526626386544221,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_TdAfqkmTrf0,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_eCzDH6PdtlE,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_PN99KIY7jRY,Spectral_GloVe300,0.4553141518054862,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_SpwOzrXw9JU,Spectral_GloVe300,0.4101479078593625,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_nsdB1r31-70,Spectral_GloVe300,0.5490653766185047,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_pc_QYeZG9GA,Spectral_GloVe300,0.25699761735286664,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_Bs3OMhhUlY4,Spectral_GloVe300,0.93152242263216,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_PHIZza_xVog,Spectral_GloVe300,0.6712561843653638,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_WnLYDJ8Jwv8,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_UciHec7xncc,Spectral_GloVe300,0.41475115782740574,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_Q_Rufuciohg,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_JuC7EY32Spg,Spectral_GloVe300,0.4003509294033701,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_FsXl6whrCWk,Spectral_GloVe300,0.1025547504103273,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_soHEsBIljbI,Spectral_GloVe300,0.4256676727824015,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_f0JySdrM_l8,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_YSO5CGeeTmE,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_z5bc9KKiAGI,Spectral_GloVe300,0.4127985040893811,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_VsFHNZHhNwI,Spectral_GloVe300,0.27013795003309454,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_Hg1tl2hFWGc,Spectral_GloVe300,0.208513647723784,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_p8_hwwgyoZE,Spectral_GloVe300,0.6080545479056176,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_iTc3UCWgUF0,Spectral_GloVe300,0.47172271540015254,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_HRjSOacCdWI,Spectral_GloVe300,0.8710234035399054,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_8ATFQNEWHL0,Spectral_GloVe300,0.553250647160643,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_zW_8T8w7304,Spectral_GloVe300,0.38172463369268483,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_D-y_N4u0uRQ,Spectral_GloVe300,0.8980263955541451,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_PG3f3Wkkptk,Spectral_GloVe300,0.2718386566808468,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_gXVjjjvjVf4,Spectral_GloVe300,0.5590603871644639,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v__LKFGLH8XxI,Spectral_GloVe300,0.03382937404110934,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_CbfgZlo0Ut4,Spectral_GloVe300,0.5034086583205918,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_LvbM6zv8XVc,Spectral_GloVe300,0.03212320344408973,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_I637SOXSbHY,Spectral_GloVe300,0.3968567436536092,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v__s20ZN8WZbo,Spectral_GloVe300,0.8402348566061025,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_xoXTlNWkC7w,Spectral_GloVe300,0.3369560176848448,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_uHPrH22rPgU,Spectral_GloVe300,0.45510513151114496,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_Lh3dhueuKmQ,Spectral_GloVe300,0.4193871853089069,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_Ocd1VWIIeVs,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_fgoXpih2Kws,Spectral_GloVe300,0.10062700945076239,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_UgSLUt8X1Lc,Spectral_GloVe300,0.3201609702865046,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_2dA1fAU3o6o,Spectral_GloVe300,0.511621363821701,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_Aj0Pd6snB-k,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_shGGt9TRlkk,Spectral_GloVe300,0.002430261566829511,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_HCFF0svChQY,Spectral_GloVe300,0.309327753596737,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_mpC_UTM1tWQ,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_QOlSCBRmfWY,NGM_GloVe300,0.11263742530800679,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_nwznKOuZM7w,NGM_GloVe300,0.20677129650329007,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_ogQozSI5V8U,NGM_GloVe300,0.17764207327181916,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_nHE7u40plD0,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_69IsHpmRyfk,NGM_GloVe300,0.726768923253471,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_D18b2IZpxk0,NGM_GloVe300,0.05394745623207669,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_pizl41xmw7k,NGM_GloVe300,0.10919883177864376,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_oP77DgsbhKQ,NGM_GloVe300,0.054687002711916656,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_LNKdVrX_0Fg,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_t0ajvfx6dgA,NGM_GloVe300,0.21530354029468718,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_IoiDAHNryTk,NGM_GloVe300,0.30727136601921745,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v__yWADgOFxP0,NGM_GloVe300,0.6227785119476387,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_AGgJVF3nT6I,NGM_GloVe300,0.2525031705827449,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_lZKrd84QElk,NGM_GloVe300,0.03955340761492676,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_6lYTHj9vImo,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_E3QtX6r9QX0,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_iYxj8a1TPYk,NGM_GloVe300,0.3871095017990231,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_cp52LdlmlUk,NGM_GloVe300,0.14080724613874546,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_bpg2PC2neQM,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_RgzbNJPchqc,NGM_GloVe300,0.3333333327814414,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v__zHSfEhEqkU,NGM_GloVe300,0.13639501065820397,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_dAjhBWalWRM,NGM_GloVe300,0.5521709793286479,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_zihMznAYlV0,NGM_GloVe300,0.1272728504135594,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_XD3yFrJHiv8,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_---9CpRcKoU,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_epqnpUCVLK8,NGM_GloVe300,0.0020277780239491123,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_GFE2wAi9fjo,NGM_GloVe300,0.038284445049786876,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_W19-fYOO9sg,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_m22TDwfa8go,NGM_GloVe300,0.08929740979843535,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_V_Nj_BhesEY,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_p9iE8iemCMs,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_fN2DiOswmOA,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_37pwbUp8t1I,NGM_GloVe300,0.4304240985897618,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_STaS53CNlZI,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_JSDZWq777Mc,NGM_GloVe300,0.2509502417383238,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_m16Cn9VA3Lk,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_lETAKUG4pQw,NGM_GloVe300,0.12526047664907292,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_fOuFF7dGPtI,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_CqscMsSNiNY,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_bmoS216hsoc,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_tznMNEWglxY,NGM_GloVe300,0.16526769319164078,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_mcDVNexy6Ps,NGM_GloVe300,0.17287243313425613,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_7RESODKApso,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_6uNhwOSZXco,NGM_GloVe300,0.14018922466521408,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_kxwTPAhlhpw,NGM_GloVe300,0.07424685949620459,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_Q9Fw56ZvXq4,NGM_GloVe300,0.13926008469503665,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_UBDcmeET6ys,NGM_GloVe300,0.4079767945994514,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_UXX8k68S3_g,NGM_GloVe300,0.08823125553830202,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_xKPF_SpZ1gQ,NGM_GloVe300,0.026055056510363696,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_pOyP_kDaskY,NGM_GloVe300,0.4845905666400749,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_iqe_HmjojQ8,NGM_GloVe300,0.45207604084483677,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_p0O-EsMFcL4,NGM_GloVe300,0.6495918188356959,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_wrf4MfW4MGg,NGM_GloVe300,0.19726831094099256,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_2CfCDcCuOO4,NGM_GloVe300,0.06089138006432723,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_5qBzjfW-sMs,NGM_GloVe300,0.08613074131578626,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_GTxmHim5JnY,NGM_GloVe300,0.22275096374988582,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_fhtNAMK0Vqk,NGM_GloVe300,0.6662202888577506,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_hhN1647pP88,NGM_GloVe300,0.39334582209191477,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_y3r4IrZkgBo,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_eUCKEnKxG8w,NGM_GloVe300,0.08070753983241015,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_c1eUdyyT4zg,NGM_GloVe300,0.391325360300531,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_BbFCkDdq3S0,NGM_GloVe300,0.3519371578633733,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_oxp7V1AKJWk,NGM_GloVe300,0.6412765128845827,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_VWmSZPIoBlw,NGM_GloVe300,0.8408916244453696,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_NnLjEbG31ZE,NGM_GloVe300,0.2517340182552184,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_Wgm-mYzdnxc,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_edbczrXeEOk,NGM_GloVe300,0.019103203502882544,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_o-S8I8lhQpo,NGM_GloVe300,0.105864933403919,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_HppLOtjJY_Q,NGM_GloVe300,0.5450608866203319,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_n2fFj1mBjhQ,NGM_GloVe300,0.3167998116079551,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_37Q3so6ERxs,NGM_GloVe300,0.3895069823102179,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_Y76wuHBZgdU,NGM_GloVe300,0.5304564173235777,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_VdeYnCIbRJ4,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_c3vEqTcKPsU,NGM_GloVe300,0.10648188764970111,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_QHJTOHgjDMw,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_FLL06mU-ua8,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_j_YetAlzwbk,NGM_GloVe300,0.645735341774785,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_wyARf3xHOgs,NGM_GloVe300,0.29114538364128106,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_eC4l8AuAmKw,NGM_GloVe300,0.7180133043311606,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_ZKo3_ifK2tQ,NGM_GloVe300,0.09794866547472078,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_X2LI_I_qw-A,NGM_GloVe300,0.2475640177603538,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_UCBAyJpXuCw,NGM_GloVe300,0.2795017908525331,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_8ltNqT5N-xs,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_Xj--zKhm6k4,NGM_GloVe300,0.5137144056450749,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v__HQTWGmXXsc,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_2SnFlGUHKnc,NGM_GloVe300,0.010341713502164207,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v___dXUJsj3yo,NGM_GloVe300,0.007860509016155372,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_1WR4jgFCqRw,NGM_GloVe300,0.5138742881946143,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_apPeChgjzs4,NGM_GloVe300,0.40921391276162766,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_W01QffZYsxQ,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_XSu5dteR2Ko,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_NLTd7qCLT7o,NGM_GloVe300,0.5443522203251412,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_D5hsFA2ZrIQ,NGM_GloVe300,0.10693988314542394,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_RJus6sogyiM,NGM_GloVe300,0.34506780478429927,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_IRz9PYgpb8U,NGM_GloVe300,0.6560883509351793,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_LIaNG_UliKk,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_0zXTrkgUj0U,NGM_GloVe300,0.6098002869782866,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_MleQSQt6Utw,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_dnJJWt0SBTc,NGM_GloVe300,0.28347333725715346,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_CqAJxW84FkU,NGM_GloVe300,0.0,1,positive,1
gpt-oss-e2e,ActivityNet Captions,v_dLLvpM-gB8Q,NGM_GloVe300,0.1690023173427224,1,positive,0
gpt-oss-e2e,ActivityNet Captions,v_r9X01daYa5o,NGM_GloVe300,0.3421707104939521,1,positive,0
